<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.04.25	19:00:00	1.09687	1.09735	1.09653	1.09681	2593	0	0
2023.04.25	20:00:00	1.09681	1.09728	1.09641	1.09687	2766	0	0
2023.04.25	21:00:00	1.09688	1.09738	1.09648	1.09724	2516	0	0
2023.04.25	22:00:00	1.09724	1.09763	1.09687	1.09700	1713	0	0
2023.04.25	23:00:00	1.09703	1.09755	1.09696	1.09746	838	0	0
2023.04.26	00:00:00	1.09730	1.09752	1.09604	1.09737	843	0	8
2023.04.26	01:00:00	1.09725	1.09801	1.09721	1.09782	1298	0	1
2023.04.26	02:00:00	1.09781	1.09804	1.09728	1.09779	1031	0	0
2023.04.26	03:00:00	1.09779	1.09801	1.09719	1.09782	1810	0	0
2023.04.26	04:00:00	1.09783	1.09785	1.09683	1.09755	2298	0	0
2023.04.26	05:00:00	1.09755	1.09789	1.09726	1.09772	1724	0	0
2023.04.26	06:00:00	1.09772	1.09785	1.09737	1.09753	1131	0	0
2023.04.26	07:00:00	1.09753	1.09819	1.09723	1.09813	1007	0	0
2023.04.26	08:00:00	1.09813	1.09906	1.09799	1.09888	1695	0	0
2023.04.26	09:00:00	1.09887	1.10117	1.09848	1.10068	2996	0	0
2023.04.26	10:00:00	1.10067	1.10260	1.10042	1.10194	5189	0	0
2023.04.26	11:00:00	1.10194	1.10431	1.10160	1.10419	4467	0	0
2023.04.26	12:00:00	1.10420	1.10544	1.10369	1.10411	4363	0	0
2023.04.26	13:00:00	1.10411	1.10627	1.10388	1.10451	3646	0	0
2023.04.26	14:00:00	1.10451	1.10584	1.10313	1.10463	5793	0	0
2023.04.26	15:00:00	1.10462	1.10575	1.10357	1.10538	5089	0	0
2023.04.26	16:00:00	1.10538	1.10956	1.10482	1.10851	7379	0	0
2023.04.26	17:00:00	1.10852	1.10860	1.10419	1.10434	6660	0	0
2023.04.26	18:00:00	1.10434	1.10569	1.10364	1.10510	4748	0	0
2023.04.26	19:00:00	1.10509	1.10528	1.10330	1.10411	3266	0	0
2023.04.26	20:00:00	1.10411	1.10422	1.10348	1.10375	2262	0	0
2023.04.26	21:00:00	1.10376	1.10398	1.10324	1.10391	2400	0	0
2023.04.26	22:00:00	1.10388	1.10410	1.10325	1.10357	1899	0	0
2023.04.26	23:00:00	1.10356	1.10417	1.10352	1.10416	842	0	0
2023.04.27	00:00:00	1.10382	1.10413	1.10319	1.10401	744	0	17
2023.04.27	01:00:00	1.10408	1.10442	1.10352	1.10398	986	0	1
2023.04.27	02:00:00	1.10398	1.10464	1.10388	1.10452	756	0	0
2023.04.27	03:00:00	1.10452	1.10475	1.10409	1.10458	1788	0	0
2023.04.27	04:00:00	1.10456	1.10492	1.10390	1.10457	1868	0	0
2023.04.27	05:00:00	1.10460	1.10537	1.10428	1.10530	1520	0	0
2023.04.27	06:00:00	1.10529	1.10539	1.10457	1.10457	1160	0	0
2023.04.27	07:00:00	1.10456	1.10550	1.10456	1.10507	1148	0	0
2023.04.27	08:00:00	1.10507	1.10635	1.10499	1.10597	2052	0	0
2023.04.27	09:00:00	1.10597	1.10617	1.10489	1.10560	3040	0	0
2023.04.27	10:00:00	1.10560	1.10586	1.10401	1.10497	4374	0	0
2023.04.27	11:00:00	1.10497	1.10594	1.10414	1.10530	3082	0	0
2023.04.27	12:00:00	1.10530	1.10558	1.10340	1.10380	3001	0	0
2023.04.27	13:00:00	1.10380	1.10477	1.10346	1.10448	2511	0	0
2023.04.27	14:00:00	1.10448	1.10499	1.10308	1.10345	3351	0	0
2023.04.27	15:00:00	1.10344	1.10575	1.10007	1.10131	7738	0	0
2023.04.27	16:00:00	1.10131	1.10248	1.09922	1.10100	7669	0	0
2023.04.27	17:00:00	1.10100	1.10233	1.10051	1.10107	5780	0	0
2023.04.27	18:00:00	1.10106	1.10269	1.10061	1.10156	4167	0	0
2023.04.27	19:00:00	1.10157	1.10204	1.10072	1.10087	2292	0	0
2023.04.27	20:00:00	1.10087	1.10248	1.10055	1.10225	2121	0	0
2023.04.27	21:00:00	1.10225	1.10274	1.10188	1.10270	1482	0	0
2023.04.27	22:00:00	1.10269	1.10299	1.10227	1.10242	1739	0	0
2023.04.27	23:00:00	1.10242	1.10296	1.10233	1.10284	1028	0	0
2023.04.28	00:00:00	1.10281	1.10281	1.10199	1.10245	887	0	13
2023.04.28	01:00:00	1.10245	1.10290	1.10245	1.10266	880	0	2
2023.04.28	02:00:00	1.10267	1.10338	1.10266	1.10315	1120	0	0
2023.04.28	03:00:00	1.10315	1.10395	1.10301	1.10346	1979	0	0
2023.04.28	04:00:00	1.10346	1.10347	1.10250	1.10266	2735	0	0
2023.04.28	05:00:00	1.10265	1.10268	1.10155	1.10170	1998	0	0
2023.04.28	06:00:00	1.10170	1.10213	1.10124	1.10193	2470	0	0
2023.04.28	07:00:00	1.10193	1.10220	1.10082	1.10137	3452	0	0
2023.04.28	08:00:00	1.10137	1.10224	1.10057	1.10124	2601	0	0
2023.04.28	09:00:00	1.10124	1.10365	1.10060	1.10252	5237	0	0
2023.04.28	10:00:00	1.10251	1.10251	1.09940	1.10089	5607	0	0
2023.04.28	11:00:00	1.10087	1.10096	1.09768	1.09914	5352	0	0
2023.04.28	12:00:00	1.09914	1.09938	1.09818	1.09881	3415	0	0
2023.04.28	13:00:00	1.09881	1.09986	1.09824	1.09840	2970	0	0
2023.04.28	14:00:00	1.09840	1.09884	1.09725	1.09740	2489	0	0
2023.04.28	15:00:00	1.09739	1.09955	1.09624	1.09846	7601	0	0
2023.04.28	16:00:00	1.09846	1.10158	1.09827	1.09994	7106	0	0
2023.04.28	17:00:00	1.10009	1.10413	1.09908	1.10370	8381	0	0
2023.04.28	18:00:00	1.10370	1.10450	1.10289	1.10396	5841	0	0
2023.04.28	19:00:00	1.10396	1.10408	1.10283	1.10309	3126	0	0
2023.04.28	20:00:00	1.10309	1.10311	1.10220	1.10239	2201	0	0
2023.04.28	21:00:00	1.10239	1.10260	1.10154	1.10171	2337	0	0
2023.04.28	22:00:00	1.10173	1.10210	1.10121	1.10195	1795	0	0
2023.04.28	23:00:00	1.10195	1.10202	1.10140	1.10163	978	0	0
2023.05.01	00:00:00	1.10119	1.10219	1.10104	1.10181	565	0	30
2023.05.01	01:00:00	1.10181	1.10194	1.10106	1.10114	964	0	2
2023.05.01	02:00:00	1.10114	1.10135	1.10100	1.10107	852	0	0
2023.05.01	03:00:00	1.10107	1.10144	1.10045	1.10055	1964	0	0
2023.05.01	04:00:00	1.10055	1.10085	1.10020	1.10039	1439	0	0
2023.05.01	05:00:00	1.10039	1.10081	1.10007	1.10081	1199	0	0
2023.05.01	06:00:00	1.10081	1.10140	1.10055	1.10140	1296	0	0
2023.05.01	07:00:00	1.10140	1.10144	1.10034	1.10064	1191	0	0
2023.05.01	08:00:00	1.10064	1.10090	1.10010	1.10061	1325	0	0
2023.05.01	09:00:00	1.10060	1.10067	1.09949	1.09979	2291	0	0
2023.05.01	10:00:00	1.09980	1.10059	1.09966	1.10035	2353	0	0
2023.05.01	11:00:00	1.10034	1.10034	1.09915	1.09922	2191	0	0
2023.05.01	12:00:00	1.09923	1.10046	1.09884	1.10033	1659	0	0
2023.05.01	13:00:00	1.10033	1.10096	1.09998	1.10089	1628	0	0
2023.05.01	14:00:00	1.10091	1.10142	1.10064	1.10134	1833	0	0
2023.05.01	15:00:00	1.10133	1.10339	1.10078	1.10330	3441	0	0
2023.05.01	16:00:00	1.10330	1.10357	1.10175	1.10182	3712	0	0
2023.05.01	17:00:00	1.10180	1.10180	1.09779	1.09816	7478	0	0
2023.05.01	18:00:00	1.09816	1.09822	1.09662	1.09694	4219	0	0
2023.05.01	19:00:00	1.09694	1.09716	1.09644	1.09676	2171	0	0
2023.05.01	20:00:00	1.09676	1.09722	1.09654	1.09721	1768	0	0
2023.05.01	21:00:00	1.09721	1.09757	1.09687	1.09695	1808	0	0
2023.05.01	22:00:00	1.09695	1.09735	1.09658	1.09729	2033	0	0
2023.05.01	23:00:00	1.09729	1.09762	1.09714	1.09759	1318	0	0
2023.05.02	00:00:00	1.09755	1.09756	1.09631	1.09752	1252	0	13
2023.05.02	01:00:00	1.09751	1.09762	1.09724	1.09740	582	0	2
2023.05.02	02:00:00	1.09740	1.09742	1.09672	1.09688	964	0	0
2023.05.02	03:00:00	1.09689	1.09791	1.09685	1.09789	1531	0	0
2023.05.02	04:00:00	1.09788	1.09944	1.09785	1.09881	1910	0	0
2023.05.02	05:00:00	1.09880	1.09914	1.09861	1.09887	1059	0	0
2023.05.02	06:00:00	1.09886	1.09886	1.09834	1.09840	942	0	0
2023.05.02	07:00:00	1.09840	1.09893	1.09791	1.09847	2465	0	0
2023.05.02	08:00:00	1.09847	1.09928	1.09834	1.09836	2095	0	0
2023.05.02	09:00:00	1.09837	1.09948	1.09832	1.09916	2619	0	0
2023.05.02	10:00:00	1.09915	1.10066	1.09825	1.09858	4390	0	0
2023.05.02	11:00:00	1.09858	1.09868	1.09600	1.09717	4972	0	0
2023.05.02	12:00:00	1.09731	1.09819	1.09492	1.09528	3673	0	0
2023.05.02	13:00:00	1.09529	1.09602	1.09482	1.09570	2410	0	0
2023.05.02	14:00:00	1.09569	1.09764	1.09568	1.09677	2762	0	0
2023.05.02	15:00:00	1.09677	1.09707	1.09544	1.09553	3266	0	0
2023.05.02	16:00:00	1.09554	1.09593	1.09422	1.09430	4402	0	0
2023.05.02	17:00:00	1.09430	1.09931	1.09426	1.09791	9432	0	0
2023.05.02	18:00:00	1.09792	1.09976	1.09776	1.09968	5416	0	0
2023.05.02	19:00:00	1.09967	1.10032	1.09941	1.09999	2874	0	0
2023.05.02	20:00:00	1.09999	1.10037	1.09947	1.09974	1852	0	0
2023.05.02	21:00:00	1.09973	1.10018	1.09973	1.10011	1886	0	0
2023.05.02	22:00:00	1.10012	1.10080	1.10004	1.10059	1355	0	0
2023.05.02	23:00:00	1.10059	1.10068	1.09986	1.09993	617	0	0
2023.05.03	00:00:00	1.09983	1.10030	1.09969	1.10012	1120	0	8
2023.05.03	01:00:00	1.10013	1.10064	1.10004	1.10063	725	0	1
2023.05.03	02:00:00	1.10061	1.10138	1.10050	1.10108	848	0	0
2023.05.03	03:00:00	1.10108	1.10206	1.10049	1.10173	1254	0	0
2023.05.03	04:00:00	1.10174	1.10242	1.10129	1.10228	1523	0	0
2023.05.03	05:00:00	1.10228	1.10258	1.10197	1.10253	1189	0	0
2023.05.03	06:00:00	1.10253	1.10299	1.10251	1.10295	805	0	0
2023.05.03	07:00:00	1.10295	1.10296	1.10214	1.10218	1156	0	0
2023.05.03	08:00:00	1.10218	1.10265	1.10184	1.10201	1554	0	0
2023.05.03	09:00:00	1.10200	1.10319	1.10143	1.10308	2387	0	0
2023.05.03	10:00:00	1.10308	1.10413	1.10261	1.10345	3788	0	0
2023.05.03	11:00:00	1.10345	1.10469	1.10344	1.10397	3052	0	0
2023.05.03	12:00:00	1.10395	1.10470	1.10367	1.10405	2573	0	0
2023.05.03	13:00:00	1.10405	1.10407	1.10297	1.10330	2341	0	0
2023.05.03	14:00:00	1.10329	1.10437	1.10320	1.10396	2316	0	0
2023.05.03	15:00:00	1.10396	1.10437	1.10216	1.10385	5085	0	0
2023.05.03	16:00:00	1.10387	1.10435	1.10288	1.10315	4082	0	0
2023.05.03	17:00:00	1.10315	1.10594	1.10315	1.10528	5564	0	0
2023.05.03	18:00:00	1.10528	1.10587	1.10478	1.10478	3906	0	0
2023.05.03	19:00:00	1.10478	1.10529	1.10444	1.10470	2401	0	0
2023.05.03	20:00:00	1.10470	1.10534	1.10418	1.10493	1919	0	0
2023.05.03	21:00:00	1.10493	1.10916	1.10373	1.10601	14446	0	0
2023.05.03	22:00:00	1.10601	1.10638	1.10406	1.10547	8627	0	0
2023.05.03	23:00:00	1.10546	1.10607	1.10516	1.10600	1267	0	0
2023.05.04	00:00:00	1.10606	1.10663	1.10527	1.10615	655	0	2
2023.05.04	01:00:00	1.10614	1.10783	1.10614	1.10679	2639	0	1
2023.05.04	02:00:00	1.10676	1.10727	1.10642	1.10685	1274	0	0
2023.05.04	03:00:00	1.10687	1.10873	1.10686	1.10758	2263	0	0
2023.05.04	04:00:00	1.10758	1.10842	1.10713	1.10815	2550	0	0
2023.05.04	05:00:00	1.10815	1.10877	1.10802	1.10841	2144	0	0
2023.05.04	06:00:00	1.10842	1.10858	1.10802	1.10813	1322	0	0
2023.05.04	07:00:00	1.10813	1.10874	1.10795	1.10815	1058	0	0
2023.05.04	08:00:00	1.10815	1.10878	1.10800	1.10838	1468	0	0
2023.05.04	09:00:00	1.10841	1.10918	1.10727	1.10751	3796	0	0
2023.05.04	10:00:00	1.10752	1.10768	1.10522	1.10580	4456	0	0
2023.05.04	11:00:00	1.10581	1.10581	1.10371	1.10401	3781	0	0
2023.05.04	12:00:00	1.10403	1.10562	1.10366	1.10552	3191	0	0
2023.05.04	13:00:00	1.10550	1.10634	1.10491	1.10606	2854	0	0
2023.05.04	14:00:00	1.10606	1.10767	1.10601	1.10745	3193	0	0
2023.05.04	15:00:00	1.10745	1.10837	1.10013	1.10095	10193	0	0
2023.05.04	16:00:00	1.10094	1.10555	1.10029	1.10239	10318	0	0
2023.05.04	17:00:00	1.10240	1.10382	1.09862	1.10002	9907	0	0
2023.05.04	18:00:00	1.10007	1.10135	1.09953	1.10083	6569	0	0
2023.05.04	19:00:00	1.10082	1.10306	1.10081	1.10247	4433	0	0
2023.05.04	20:00:00	1.10248	1.10316	1.10207	1.10216	3078	0	0
2023.05.04	21:00:00	1.10216	1.10226	1.10113	1.10158	2580	0	0
2023.05.04	22:00:00	1.10158	1.10201	1.10136	1.10147	1674	0	0
2023.05.04	23:00:00	1.10147	1.10155	1.10125	1.10138	817	0	0
2023.05.05	00:00:00	1.10105	1.10141	1.10087	1.10137	328	0	14
2023.05.05	01:00:00	1.10127	1.10214	1.10095	1.10213	745	0	1
2023.05.05	02:00:00	1.10213	1.10244	1.10194	1.10228	658	0	0
2023.05.05	03:00:00	1.10228	1.10296	1.10189	1.10250	1051	0	0
2023.05.05	04:00:00	1.10250	1.10371	1.10250	1.10354	1500	0	0
2023.05.05	05:00:00	1.10354	1.10371	1.10273	1.10312	1416	0	0
2023.05.05	06:00:00	1.10312	1.10446	1.10310	1.10440	1313	0	0
2023.05.05	07:00:00	1.10441	1.10450	1.10406	1.10418	827	0	0
2023.05.05	08:00:00	1.10418	1.10464	1.10382	1.10400	2107	0	0
2023.05.05	09:00:00	1.10399	1.10469	1.10301	1.10456	2798	0	0
2023.05.05	10:00:00	1.10454	1.10479	1.10257	1.10269	3594	0	0
2023.05.05	11:00:00	1.10269	1.10319	1.10241	1.10283	3051	0	0
2023.05.05	12:00:00	1.10283	1.10319	1.10220	1.10274	2240	0	0
2023.05.05	13:00:00	1.10275	1.10311	1.10215	1.10249	1765	0	0
2023.05.05	14:00:00	1.10250	1.10258	1.10086	1.10095	2187	0	0
2023.05.05	15:00:00	1.10094	1.10186	1.09667	1.09759	8429	0	0
2023.05.05	16:00:00	1.09760	1.09962	1.09760	1.09914	7106	0	0
2023.05.05	17:00:00	1.09914	1.10080	1.09854	1.10069	5118	0	0
2023.05.05	18:00:00	1.10069	1.10269	1.10050	1.10248	4139	0	0
2023.05.05	19:00:00	1.10248	1.10367	1.10212	1.10322	2620	0	0
2023.05.05	20:00:00	1.10322	1.10347	1.10096	1.10116	2542	0	0
2023.05.05	21:00:00	1.10116	1.10270	1.10108	1.10265	2004	0	0
2023.05.05	22:00:00	1.10265	1.10265	1.10167	1.10183	1960	0	0
2023.05.05	23:00:00	1.10183	1.10198	1.10167	1.10182	932	0	0
2023.05.08	00:00:00	1.10226	1.10226	1.10158	1.10208	482	0	19
2023.05.08	01:00:00	1.10209	1.10225	1.10142	1.10162	951	0	1
2023.05.08	02:00:00	1.10162	1.10217	1.10142	1.10182	842	0	0
2023.05.08	03:00:00	1.10183	1.10253	1.10167	1.10242	1540	0	0
2023.05.08	04:00:00	1.10243	1.10321	1.10187	1.10313	1486	0	0
2023.05.08	05:00:00	1.10313	1.10371	1.10281	1.10320	1460	0	0
2023.05.08	06:00:00	1.10320	1.10399	1.10314	1.10390	996	0	0
2023.05.08	07:00:00	1.10391	1.10443	1.10386	1.10436	1163	0	0
2023.05.08	08:00:00	1.10438	1.10445	1.10368	1.10390	1401	0	0
2023.05.08	09:00:00	1.10390	1.10506	1.10375	1.10483	1902	0	0
2023.05.08	10:00:00	1.10483	1.10502	1.10383	1.10494	2908	0	0
2023.05.08	11:00:00	1.10493	1.10538	1.10359	1.10362	3319	0	0
2023.05.08	12:00:00	1.10366	1.10392	1.10230	1.10361	2939	0	0
2023.05.08	13:00:00	1.10361	1.10503	1.10355	1.10480	2153	0	0
2023.05.08	14:00:00	1.10481	1.10515	1.10302	1.10350	2557	0	0
2023.05.08	15:00:00	1.10350	1.10411	1.10320	1.10371	3093	0	0
2023.05.08	16:00:00	1.10371	1.10444	1.10336	1.10434	2991	0	0
2023.05.08	17:00:00	1.10435	1.10441	1.10130	1.10159	3585	0	0
2023.05.08	18:00:00	1.10159	1.10235	1.10117	1.10198	2535	0	0
2023.05.08	19:00:00	1.10198	1.10292	1.10189	1.10272	1701	0	0
2023.05.08	20:00:00	1.10275	1.10293	1.10133	1.10157	1287	0	0
2023.05.08	21:00:00	1.10156	1.10156	1.10051	1.10057	2345	0	0
2023.05.08	22:00:00	1.10060	1.10078	1.10002	1.10019	1517	0	0
2023.05.08	23:00:00	1.10018	1.10046	1.10001	1.10043	791	0	0
2023.05.09	00:00:00	1.10033	1.10050	1.09978	1.10039	1873	0	10
2023.05.09	01:00:00	1.10039	1.10039	1.10010	1.10013	653	0	2
2023.05.09	02:00:00	1.10013	1.10024	1.09953	1.09964	595	0	0
2023.05.09	03:00:00	1.09964	1.09974	1.09850	1.09898	2233	0	0
2023.05.09	04:00:00	1.09898	1.09949	1.09871	1.09876	1369	0	0
2023.05.09	05:00:00	1.09876	1.09926	1.09850	1.09905	1108	0	0
2023.05.09	06:00:00	1.09906	1.09940	1.09881	1.09938	972	0	0
2023.05.09	07:00:00	1.09940	1.09954	1.09885	1.09889	915	0	0
2023.05.09	08:00:00	1.09887	1.09943	1.09846	1.09942	1520	0	0
2023.05.09	09:00:00	1.09942	1.10008	1.09873	1.09943	3040	0	0
2023.05.09	10:00:00	1.09943	1.10003	1.09728	1.09782	4435	0	0
2023.05.09	11:00:00	1.09781	1.09863	1.09743	1.09789	3393	0	0
2023.05.09	12:00:00	1.09789	1.09844	1.09778	1.09842	2333	0	0
2023.05.09	13:00:00	1.09842	1.09843	1.09774	1.09799	1988	0	0
2023.05.09	14:00:00	1.09799	1.09828	1.09591	1.09636	2492	0	0
2023.05.09	15:00:00	1.09638	1.09672	1.09499	1.09501	3482	0	0
2023.05.09	16:00:00	1.09501	1.09636	1.09411	1.09620	4497	0	0
2023.05.09	17:00:00	1.09621	1.09645	1.09533	1.09560	4348	0	0
2023.05.09	18:00:00	1.09560	1.09603	1.09510	1.09529	2798	0	0
2023.05.09	19:00:00	1.09528	1.09608	1.09493	1.09553	2205	0	0
2023.05.09	20:00:00	1.09553	1.09647	1.09544	1.09638	2036	0	0
2023.05.09	21:00:00	1.09638	1.09725	1.09613	1.09666	1933	0	0
2023.05.09	22:00:00	1.09666	1.09699	1.09615	1.09628	1422	0	0
2023.05.09	23:00:00	1.09627	1.09639	1.09595	1.09604	747	0	0
2023.05.10	00:00:00	1.09606	1.09635	1.09450	1.09461	1582	0	12
2023.05.10	01:00:00	1.09585	1.09672	1.09572	1.09650	1175	0	1
2023.05.10	02:00:00	1.09650	1.09689	1.09639	1.09646	606	0	0
2023.05.10	03:00:00	1.09646	1.09721	1.09645	1.09692	1360	0	0
2023.05.10	04:00:00	1.09693	1.09741	1.09682	1.09713	1505	0	0
2023.05.10	05:00:00	1.09713	1.09749	1.09703	1.09743	932	0	0
2023.05.10	06:00:00	1.09744	1.09773	1.09727	1.09761	811	0	0
2023.05.10	07:00:00	1.09760	1.09772	1.09719	1.09722	868	0	0
2023.05.10	08:00:00	1.09722	1.09725	1.09624	1.09668	1538	0	0
2023.05.10	09:00:00	1.09669	1.09752	1.09644	1.09697	2508	0	0
2023.05.10	10:00:00	1.09696	1.09825	1.09628	1.09648	3601	0	0
2023.05.10	11:00:00	1.09646	1.09648	1.09501	1.09521	3859	0	0
2023.05.10	12:00:00	1.09518	1.09593	1.09479	1.09568	2439	0	0
2023.05.10	13:00:00	1.09567	1.09605	1.09516	1.09549	2318	0	0
2023.05.10	14:00:00	1.09549	1.09551	1.09459	1.09492	2552	0	0
2023.05.10	15:00:00	1.09491	1.10058	1.09417	1.10008	8315	0	0
2023.05.10	16:00:00	1.10007	1.10063	1.09723	1.09860	7777	0	0
2023.05.10	17:00:00	1.09860	1.10070	1.09642	1.09723	7823	0	0
2023.05.10	18:00:00	1.09723	1.09800	1.09652	1.09652	3790	0	0
2023.05.10	19:00:00	1.09652	1.09755	1.09650	1.09704	2384	0	0
2023.05.10	20:00:00	1.09704	1.09727	1.09617	1.09675	3064	0	0
2023.05.10	21:00:00	1.09676	1.09826	1.09676	1.09769	2033	0	0
2023.05.10	22:00:00	1.09769	1.09849	1.09759	1.09825	1557	0	0
2023.05.10	23:00:00	1.09824	1.09845	1.09806	1.09830	587	0	1
2023.05.11	00:00:00	1.09818	1.09826	1.09771	1.09813	1007	0	11
2023.05.11	01:00:00	1.09814	1.09864	1.09814	1.09858	728	0	1
2023.05.11	02:00:00	1.09862	1.09873	1.09820	1.09827	418	0	0
2023.05.11	03:00:00	1.09827	1.09931	1.09825	1.09927	1479	0	0
2023.05.11	04:00:00	1.09927	1.09981	1.09841	1.09845	2093	0	0
2023.05.11	05:00:00	1.09845	1.09851	1.09751	1.09806	1791	0	0
2023.05.11	06:00:00	1.09806	1.09818	1.09736	1.09744	857	0	0
2023.05.11	07:00:00	1.09744	1.09763	1.09697	1.09754	1010	0	0
2023.05.11	08:00:00	1.09754	1.09824	1.09744	1.09784	1200	0	0
2023.05.11	09:00:00	1.09784	1.09792	1.09292	1.09305	3717	0	0
2023.05.11	10:00:00	1.09305	1.09387	1.09242	1.09302	5658	0	0
2023.05.11	11:00:00	1.09301	1.09366	1.09182	1.09285	4934	0	0
2023.05.11	12:00:00	1.09286	1.09346	1.09238	1.09279	2694	0	0
2023.05.11	13:00:00	1.09279	1.09311	1.09180	1.09226	3005	0	0
2023.05.11	14:00:00	1.09225	1.09384	1.09215	1.09316	5351	0	0
2023.05.11	15:00:00	1.09316	1.09480	1.09260	1.09329	7593	0	0
2023.05.11	16:00:00	1.09329	1.09332	1.09009	1.09016	7897	0	0
2023.05.11	17:00:00	1.09016	1.09212	1.09002	1.09175	6189	0	0
2023.05.11	18:00:00	1.09175	1.09201	1.09093	1.09155	3647	0	0
2023.05.11	19:00:00	1.09156	1.09291	1.09156	1.09252	2609	0	0
2023.05.11	20:00:00	1.09253	1.09258	1.09108	1.09128	2048	0	0
2023.05.11	21:00:00	1.09128	1.09188	1.09118	1.09187	1708	0	0
2023.05.11	22:00:00	1.09187	1.09217	1.09163	1.09172	1236	0	0
2023.05.11	23:00:00	1.09169	1.09176	1.09150	1.09165	587	0	0
2023.05.12	00:00:00	1.09149	1.09189	1.09141	1.09153	678	0	8
2023.05.12	01:00:00	1.09142	1.09187	1.09142	1.09165	756	0	1
2023.05.12	02:00:00	1.09165	1.09174	1.09115	1.09124	519	0	0
2023.05.12	03:00:00	1.09124	1.09215	1.09124	1.09214	1324	0	0
2023.05.12	04:00:00	1.09214	1.09241	1.09171	1.09241	1766	0	0
2023.05.12	05:00:00	1.09241	1.09253	1.09177	1.09186	1431	0	0
2023.05.12	06:00:00	1.09188	1.09225	1.09150	1.09223	1160	0	0
2023.05.12	07:00:00	1.09222	1.09269	1.09217	1.09262	1143	0	0
2023.05.12	08:00:00	1.09263	1.09305	1.09217	1.09243	1352	0	0
2023.05.12	09:00:00	1.09241	1.09345	1.09196	1.09288	3380	0	0
2023.05.12	10:00:00	1.09286	1.09356	1.09063	1.09078	4707	0	0
2023.05.12	11:00:00	1.09077	1.09140	1.09045	1.09135	3596	0	0
2023.05.12	12:00:00	1.09135	1.09174	1.08990	1.09110	3245	0	0
2023.05.12	13:00:00	1.09110	1.09149	1.09053	1.09055	2443	0	0
2023.05.12	14:00:00	1.09053	1.09059	1.08893	1.08920	2947	0	0
2023.05.12	15:00:00	1.08922	1.08951	1.08814	1.08869	3975	0	0
2023.05.12	16:00:00	1.08869	1.08944	1.08795	1.08892	4905	0	0
2023.05.12	17:00:00	1.08888	1.08975	1.08615	1.08624	7418	0	0
2023.05.12	18:00:00	1.08623	1.08649	1.08542	1.08557	3740	0	0
2023.05.12	19:00:00	1.08556	1.08570	1.08486	1.08519	2473	0	0
2023.05.12	20:00:00	1.08517	1.08568	1.08503	1.08546	2506	0	0
2023.05.12	21:00:00	1.08546	1.08546	1.08488	1.08531	2682	0	0
2023.05.12	22:00:00	1.08531	1.08551	1.08507	1.08518	2201	0	0
2023.05.12	23:00:00	1.08520	1.08521	1.08478	1.08498	895	0	0
2023.05.15	00:00:00	1.08530	1.08549	1.08517	1.08528	253	0	15
2023.05.15	01:00:00	1.08534	1.08534	1.08454	1.08500	1238	0	1
2023.05.15	02:00:00	1.08502	1.08533	1.08477	1.08529	897	0	0
2023.05.15	03:00:00	1.08529	1.08556	1.08481	1.08530	1545	0	0
2023.05.15	04:00:00	1.08530	1.08643	1.08523	1.08632	2047	0	0
2023.05.15	05:00:00	1.08632	1.08632	1.08552	1.08553	1324	0	0
2023.05.15	06:00:00	1.08554	1.08622	1.08548	1.08598	950	0	0
2023.05.15	07:00:00	1.08598	1.08636	1.08574	1.08631	762	0	0
2023.05.15	08:00:00	1.08631	1.08693	1.08619	1.08675	1511	0	0
2023.05.15	09:00:00	1.08675	1.08721	1.08601	1.08698	2924	0	0
2023.05.15	10:00:00	1.08697	1.08771	1.08648	1.08740	3438	0	0
2023.05.15	11:00:00	1.08739	1.08802	1.08660	1.08686	3210	0	0
2023.05.15	12:00:00	1.08686	1.08697	1.08556	1.08690	2920	0	0
2023.05.15	13:00:00	1.08690	1.08792	1.08667	1.08781	2490	0	0
2023.05.15	14:00:00	1.08781	1.08807	1.08734	1.08777	2528	0	0
2023.05.15	15:00:00	1.08776	1.08909	1.08737	1.08791	4385	0	0
2023.05.15	16:00:00	1.08790	1.08820	1.08726	1.08795	4194	0	0
2023.05.15	17:00:00	1.08795	1.08817	1.08646	1.08649	4613	0	0
2023.05.15	18:00:00	1.08649	1.08753	1.08639	1.08732	2804	0	0
2023.05.15	19:00:00	1.08732	1.08789	1.08678	1.08789	1898	0	0
2023.05.15	20:00:00	1.08789	1.08789	1.08749	1.08762	1609	0	0
2023.05.15	21:00:00	1.08763	1.08781	1.08737	1.08743	1392	0	0
2023.05.15	22:00:00	1.08744	1.08770	1.08737	1.08751	1495	0	0
2023.05.15	23:00:00	1.08751	1.08762	1.08728	1.08741	662	0	0
2023.05.16	00:00:00	1.08736	1.08754	1.08715	1.08746	275	0	2
2023.05.16	01:00:00	1.08747	1.08772	1.08744	1.08761	540	0	1
2023.05.16	02:00:00	1.08761	1.08761	1.08732	1.08736	393	0	0
2023.05.16	03:00:00	1.08736	1.08820	1.08736	1.08818	1186	0	0
2023.05.16	04:00:00	1.08818	1.08819	1.08751	1.08775	1287	0	0
2023.05.16	05:00:00	1.08774	1.08837	1.08683	1.08834	1593	0	0
2023.05.16	06:00:00	1.08835	1.08846	1.08798	1.08824	808	0	0
2023.05.16	07:00:00	1.08825	1.08835	1.08791	1.08822	777	0	0
